4310,1,3,790,
4310,1,3,770,
4310,1,3,810,
4310,1,3,750,
4310,1,3,830,
4310,1,3,730,
4310,1,3,850,
4310,1,3,710,
4310,1,3,870,
4310,1,3,690,
4310,1,3,890,
4310,1,3,670,
4310,1,3,910,
4310,1,3,650,
4310,1,3,930,
4310,1,3,630,
4310,1,3,950,
4310,1,3,610,
4310,1,3,970,
4280,1,3,790,
4280,1,3,770,
4280,1,3,810,
4280,1,3,750,
4280,1,3,830,
4280,1,3,730,
4280,1,3,850,
4280,1,3,710,
4280,1,3,870,
4280,1,3,690,
4280,1,3,890,
4280,1,3,670,
4280,1,3,910,
4280,1,3,650,
4280,1,3,930,
4280,1,3,630,
4280,1,3,950,
4280,1,3,610,
4280,1,3,970,
4100,1,8,720,
4100,1,8,700,
4100,1,8,740,
4100,1,8,680,
4100,1,8,760,
4100,1,8,660,
4100,1,8,780,
4100,1,8,640,
4100,1,8,800,
4100,1,8,620,
4100,1,8,820,
4100,1,8,600,
4100,1,8,840,
4100,1,8,580,
4100,1,8,560,
4100,1,8,540,
4100,1,8,1000,
4100,1,8,940,
4100,1,8,920,
4100,1,8,900,
4100,1,8,880,
4100,1,8,860,
4100,1,8,520,
4100,1,8,500,
4100,1,8,480,
4100,1,8,960,
4100,1,8,980,
4100,1,8,1020,
4100,1,8,1040,
4100,1,8,1060,
4100,1,8,1080,
4100,1,8,1100,
4100,1,6,1120,
4100,1,6,470,
4060,0,3,740,
3950,1,8,520,
3950,1,8,500,
3950,1,8,540,
3950,1,8,480,
3950,1,8,560,
3950,1,8,460,
3950,1,8,580,
3950,1,8,440,
3950,1,8,600,
3950,1,8,420,
3950,1,8,620,
3950,1,8,740,
3950,1,8,720,
3950,1,8,700,
3950,1,8,680,
3950,1,8,660,
3950,1,8,640,
3950,1,8,1020,
3950,1,8,1000,
3950,1,8,1040,
3950,1,8,980,
3950,1,8,1060,
3950,1,8,960,
3950,1,8,1080,
3950,1,8,940,
3950,1,8,1100,
3950,1,8,920,
3950,1,8,1120,
3950,1,8,1140,
3950,1,8,1160,
3950,1,8,900,
3950,1,8,880,
3950,1,8,860,
3950,1,8,840,
3950,1,8,820,
3950,1,6,400,
3950,1,6,1180,
3910,0,3,950,
3800,1,8,600,
3800,1,8,620,
3800,1,8,640,
3800,1,8,660,
3800,1,8,680,
3800,1,8,700,
3800,1,8,720,
3800,1,8,740,
3800,1,8,920,
3800,1,8,900,
3800,1,8,880,
3800,1,8,860,
3800,1,8,840,
3800,1,8,1040,
3800,1,8,820,
3800,1,8,1060,
3800,1,8,800,
3800,1,8,1080,
3800,1,8,780,
3800,1,8,1100,
3800,1,8,760,
3800,1,8,1120,
3800,1,8,480,
3800,1,8,460,
3800,1,8,500,
3800,1,8,440,
3800,1,8,520,
3800,1,8,420,
3800,1,8,540,
3800,1,8,560,
3800,1,8,580,
3800,1,6,400,
3800,1,8,1140,
3800,1,8,1160,
3800,1,6,1180,
3760,0,3,730,
3660,1,8,520,
3660,1,8,500,
3660,1,8,540,
3660,1,8,480,
3660,1,8,560,
3660,1,8,460,
3660,1,8,580,
3660,1,8,440,
3660,1,8,600,
3660,1,8,620,
3660,1,8,640,
3660,1,8,660,
3660,1,8,680,
3660,1,8,700,
3660,1,8,1000,
3660,1,8,980,
3660,1,8,1020,
3660,1,8,960,
3660,1,8,1040,
3660,1,8,940,
3660,1,8,1060,
3660,1,8,920,
3660,1,8,1080,
3660,1,8,900,
3660,1,8,1100,
3660,1,8,880,
3660,1,8,1120,
3660,1,8,860,
3660,1,8,1140,
3660,1,8,840,
3660,1,8,1160,
3660,1,8,820,
3660,1,8,420,
3660,1,6,400,
3660,1,6,1180,
3420,0,3,950,
3370,0,3,500,
3350,0,1,720,
3340,0,0,750,
3290,0,5,770,
3260,0,3,1070,
3240,0,3,530,
3200,0,5,770,
3200,0,5,720,
3200,0,5,820,
3120,0,2,670,
3120,0,2,880,
2970,0,4,710,
2970,0,4,830,
2910,0,8,590,
2910,0,8,950,
2880,0,9,880,
2880,0,9,670,
2870,0,3,1150,
2800,0,5,520,
2800,0,5,1010,
2540,0,8,700,
2540,0,8,810,
2540,0,7,570,
2540,0,7,920,
2510,0,3,1080,
2440,0,8,620,
2440,0,8,890,
2430,0,3,450,
2410,0,8,660,
2350,0,9,540,
2350,0,9,980,
2080,0,7,750,
2060,0,3,990,
1960,0,3,490,
1920,0,5,760,
1890,0,3,1030,
1840,0,3,660,
1810,0,5,760,
1610,0,9,1080,
1600,0,9,490,
1550,0,7,770,
1540,0,2,610,
1530,0,2,960,
1450,0,5,720,
1400,0,4,580,
1400,0,4,990,
1340,0,7,770,
1340,0,8,910,
1340,0,8,660,
1160,0,1,670,
1090,0,7,770,
990,0,7,660,
990,0,7,870,
890,0,8,790,
851,0,2,940,
850,0,2,630,
620,0,2,790,
620,0,5,890,
620,0,5,690,
540,0,8,740,
540,0,8,830,
530,0,4,960,
390,0,2,890,
390,0,2,680,
335,0,1,787,
250,0,8,1010,
250,0,8,570,
240,0,4,700,
240,0,4,870,
200,0,2,790,
90,0,8,840,
89,0,8,696,
12,0,8,621,
10,0,8,940,
