4920,0,8,780,
4920,0,8,760,
4920,0,8,800,
4920,0,8,740,
4920,0,8,820,
4920,0,8,720,
4920,0,8,840,
4920,0,8,700,
4920,0,8,860,
4920,0,8,680,
4920,0,8,880,
4920,0,8,660,
4920,0,8,900,
4920,0,8,640,
4920,0,8,920,
4920,0,8,620,
4920,0,8,940,
4920,0,8,600,
4920,0,8,960,
4790,0,4,780,
4790,0,4,810,
4790,0,4,750,
4790,0,4,840,
4790,0,4,720,
4700,0,5,720,
4700,0,5,870,
4680,0,5,710,
4680,0,5,860,
4660,0,5,700,
4660,0,5,850,
4560,0,9,440,
4560,0,9,1130,
4540,0,9,470,
4540,0,9,1100,
4520,0,9,500,
4520,0,9,1070,
4320,0,5,780,
4310,0,5,780,
4300,0,5,780,
4290,0,5,780,
4280,0,5,780,
4270,0,5,780,
4130,0,4,780,
4090,0,0,810,
4090,0,0,710,
4030,0,0,760,
3950,0,4,530,
3950,0,4,1020,
3930,0,5,780,
3880,0,0,510,
3880,0,0,1000,
3840,0,8,780,
3840,0,8,810,
3840,0,8,840,
3840,0,8,750,
3840,0,8,720,
3710,0,8,990,
3710,0,8,570,
3710,0,9,400,
3710,0,9,1170,
3680,0,8,640,
3680,0,8,920,
3680,0,4,780,
3650,0,8,710,
3650,0,8,850,
3620,0,8,780,
3380,0,5,780,
3310,1,6,780,
3310,1,6,760,
3310,1,6,800,
3310,1,6,740,
3310,1,6,820,
3310,1,6,720,
3310,1,6,840,
3310,1,6,700,
3310,1,6,860,
3310,1,6,680,
3310,1,6,880,
3310,1,6,660,
3310,1,6,900,
3310,1,6,640,
3310,1,6,920,
3310,1,6,620,
3310,1,6,940,
3310,1,6,600,
3310,1,6,960,
3310,1,6,580,
3310,1,6,560,
3310,1,6,540,
3310,1,6,520,
3310,1,6,500,
3310,1,6,480,
3310,1,6,460,
3310,1,6,440,
3310,1,6,420,
3310,1,6,400,
3310,1,6,980,
3310,1,6,1000,
3310,1,6,1020,
3310,1,6,1040,
3310,1,6,1060,
3310,1,6,1080,
3310,1,6,1100,
3310,1,6,1120,
3310,1,6,1140,
3310,1,6,1160,
3310,1,6,1180,
3230,0,9,400,
3230,0,9,1170,
3150,1,8,780,
3150,1,8,760,
3150,1,8,800,
3150,1,8,740,
3150,1,8,820,
3150,1,8,720,
3150,1,8,840,
3150,1,8,700,
3150,1,8,860,
3150,1,8,680,
3150,1,8,880,
3150,1,8,660,
3150,1,8,900,
3150,1,8,640,
3150,1,8,920,
3150,1,8,620,
3150,1,8,940,
3150,1,8,600,
3150,1,8,960,
3150,1,8,480,
3150,1,8,460,
3150,1,8,500,
3150,1,8,440,
3150,1,8,520,
3150,1,8,420,
3150,1,8,540,
3150,1,8,560,
3150,1,8,1080,
3150,1,8,1060,
3150,1,8,1100,
3150,1,8,1040,
3150,1,8,1120,
3150,1,8,1020,
3150,1,8,1140,
3150,1,8,1000,
3150,1,8,1160,
3150,1,8,580,
3150,1,8,400,
3150,1,8,980,
3150,1,8,1180,
3020,0,5,830,
3020,0,5,730,
2990,0,0,760,
2870,0,9,960,
2870,0,9,640,
2820,0,0,760,
2780,0,5,480,
2770,0,5,1050,
2750,0,5,480,
2750,0,5,1050,
2730,0,5,480,
2730,0,5,1050,
2710,0,4,840,
2710,0,4,720,
2440,0,0,550,
2440,0,0,980,
2440,0,5,670,
2440,0,5,890,
2420,0,0,760,
2320,0,1,600,
2180,0,0,760,
2180,0,0,850,
2180,0,0,670,
1970,0,0,840,
1970,0,0,680,
1840,0,5,890,
1840,0,5,680,
1820,0,0,760,
1590,0,4,780,
1590,0,9,950,
1590,0,9,640,
1380,0,9,540,
1380,0,9,1010,
1350,0,8,780,
1220,0,5,700,
1220,0,5,860,
1150,0,5,780,
1120,0,5,780,
1090,0,5,780,
1010,0,8,780,
1010,0,5,810,
1010,0,5,750,
920,0,5,780,
630,0,4,780,
630,0,4,880,
630,0,4,680,
520,0,4,980,
520,0,4,560,
430,0,4,890,
430,0,4,670,
270,0,8,650,
270,0,8,570,
270,0,8,910,
270,0,8,990,
120,0,8,830,
120,0,8,730,
10,0,8,780,
